Co2,PV,Demand,Time-stamp
34.68965517,0,0.296,
34.65517241,0,0.318,
34.62068966,0,0.298,
34.5862069,0,0.316,
34.55172414,0,0.292,
34.51724138,0,0.312,
34.48275862,0,0.29,
34.44827586,0,0.308,
34.4137931,0,0.33,
34.37931034,0,0.348,
34.34482759,0,0.324,
34.31034483,0,0.342,
34.27586207,0,0.322,
34.24137931,0,0.34,
34.20689655,0,0.332,
34.17241379,0,0.324,
34.13793103,0,0.338,
34.10344828,0,0.318,
34.06896552,0,0.336,
34.03448276,0,0.316,
34,0,0.334,
34,0,0.314,
34.03448276,0,0.334,
34.06896552,3.462e-06,0.314,
34.10344828,0,0.332,
34.13793103,0,0.312,
34.17241379,0,0.332,
34.20689655,0,0.244,
34.24137931,0,0.238,
34.27586207,0,0.22,
34.31034483,0,0.24,
34.34482759,0,0.218,
34.37931034,0,0.238,
34.4137931,0,0.218,
34.44827586,0,0.238,
34.48275862,0,0.218,
34.51724138,0,0.24,
34.55172414,0,0.22,
34.5862069,0,0.24,
34.62068966,0,0.236,
34.65517241,0,0.366,
34.68965517,0,0.384,
34.72413793,0,0.404,
34.75862069,0,0.384,
34.79310345,0,0.402,
34.82758621,0,0.398,
34.86206897,0,0.384,
34.89655172,0,0.398,
34.93103448,0,0.378,
34.96551724,0,0.37,
35,0,0.308,
35,0,0.328,
35.06896552,0,0.304,
35.13793103,0,0.322,
35.20689655,0,0.276,
35.27586207,0,0.27,
35.34482759,0,0.332,
35.4137931,0,0.348,
35.48275862,0,0.326,
35.55172414,0,0.342,
35.62068966,0,0.322,
35.68965517,0,0.34,
35.75862069,0,0.32,
35.82758621,0,0.338,
35.89655172,0,0.318,
35.96551724,0,0.336,
36.03448276,0,0.316,
36.10344828,0,0.334,
36.17241379,0,0.316,
36.24137931,0,0.334,
36.31034483,0,0.314,
36.37931034,0,0.332,
36.44827586,0,0.312,
36.51724138,0,0.332,
36.5862069,0,0.254,
36.65517241,0,0.232,
36.72413793,0,0.24,
36.79310345,0,0.222,
36.86206897,0,0.24,
36.93103448,0,0.22,
37,0,0.24,
37,0,0.268,
37,0,0.314,
37,0,0.294,
37,0,0.314,
37,0,0.296,
37,0,0.314,
37,0,0.294,
37,0,0.314,
37,0,0.292,
37,0,0.312,
37,0,0.244,
37,0,0.24,
37,0,0.22,
37,0,0.242,
37,0,0.22,
37,0,0.24,
37,0,0.218,
37,0,0.238,
37,0,0.218,
37,0,0.236,
37,0,0.216,
37,0,0.252,
37,0,0.33,
37,0,0.344,
37,0,0.332,
37,0,0.332,
37,0,0.342,
37,0,0.32,
37,0,0.338,
37,0,0.316,
37,0,0.334,
37,0,0.314,
37,0,0.334,
37,0,0.312,
37,0,0.432,
37,0,0.402,
37,0,0.422,
37,0,0.402,
37,0,0.42,
37,0,0.4,
37,0,0.37,
37,0,0.306,
37,0,0.374,
37,0,0.378,
37,0,0.398,
37,0,0.376,
37,0,0.396,
37,0,0.366,
37,0,0.312,
37,0,0.29,
37,0,0.308,
37,0,0.288,
37,0,0.26,
37,0,0.216,
37,0,0.236,
37,0,0.232,
37,0,0.224,
37,0,0.238,
37,0,0.218,
37,0,0.238,
37,0,0.218,
37,0,0.238,
37,0,0.218,
37,0,0.238,
37,0,0.218,
37,0,0.238,
37,0,0.218,
37,0,0.238,
37,0,0.218,
37,0,0.306,
37,0,0.328,
37,0,0.344,
37,0,0.322,
37,0,0.34,
37,0,0.318,
37,0,0.336,
37,0,0.316,
37,0,0.336,
37,0,0.314,
37,0,0.332,
37,0,0.314,
37,0,0.334,
37,0,0.314,
37,0,0.332,
37,0,0.316,
37,0,0.402,
37,0,0.406,
37,0,0.36,
37,0,0.316,
37,0,0.296,
37,0,0.316,
37,0,0.294,
37,0,0.312,
37,0,0.29,
37,0,0.304,
37,0,0.218,
37,0,0.238,
37,0,0.218,
37,0,0.238,
37,0,0.218,
37,0,0.24,
37,0,0.22,
37,0,0.24,
37,0,0.22,
37,0,0.24,
37,0,0.22,
37,0,0.24,
37,0,0.22,
37,0,0.238,
37,0,0.312,
37,0,0.33,
37,0,0.308,
37,0,0.328,
37,0,0.308,
37,0,0.332,
37,0,0.336,
37,0,0.376,
37,0,0.436,
37,0,0.41,
37,0,0.426,
37,0,0.404,
37.10344828,0,0.422,
37.20689655,0,0.4,
37.31034483,0,0.338,
37.4137931,0,0.316,
37.51724138,0,0.334,
37.62068966,0,0.314,
37.72413793,0,0.412,
37.82758621,0,0.388,
37.93103448,0,0.408,
38.03448276,0,0.388,
38.13793103,0,0.408,
38.24137931,0,0.388,
38.34482759,0,0.406,
38.44827586,0,0.384,
38.55172414,0,0.316,
38.65517241,0,0.276,
38.75862069,0,0.238,
38.86206897,0,0.218,
38.96551724,0,0.238,
39.06896552,0,0.218,
39.17241379,0,0.238,
39.27586207,0,0.218,
39.37931034,0,0.238,
39.48275862,0,0.218,
39.5862069,0,0.238,
39.68965517,0,0.23,
39.79310345,0,0.224,
39.89655172,0,0.236,
40,0,0.216,
40,0,0.236,
40,0,0.218,
40,0,0.238,
40,0,0.218,
40,0,0.236,
40,0,0.216,
40,0,0.236,
40,0,0.216,
40,0,0.236,
40,0,0.218,
40,0,0.238,
40,0,0.218,
40,0,0.238,
40,0,0.218,
40,0,0.36,
40,0,0.328,
40,0,0.344,
40,0,0.324,
40,0,0.342,
40,0,0.392,
40,0,0.414,
40,0,0.394,
40,0,0.412,
40,0,0.39,
40,0,0.406,
40,0,0.386,
40,0,0.404,
40,0,0.398,
40,0,0.364,
40,0,0.332,
40,0,0.31,
40.03448276,0,0.33,
40.06896552,0,0.238,
40.10344828,0,0.238,
40.13793103,0,0.25,
40.17241379,0,0.326,
40.20689655,0,0.304,
40.24137931,0,0.326,
40.27586207,0,0.306,
40.31034483,0,0.326,
40.34482759,0,0.306,
40.37931034,0,0.326,
40.4137931,0,0.306,
40.44827586,0,0.324,
40.48275862,0,0.304,
40.51724138,0,0.322,
40.55172414,0,0.302,
40.5862069,0,0.32,
40.62068966,0,0.262,
40.65517241,0,0.24,
40.68965517,0,0.22,
40.72413793,0,0.24,
40.75862069,0,0.22,
40.79310345,1.154e-06,0.24,
40.82758621,1.154e-06,0.218,
40.86206897,1.154e-06,0.238,
40.89655172,1.154e-06,0.224,
40.93103448,1.154e-06,0.232,
40.96551724,1.154e-06,0.244,
41,2.308e-06,0.224,
41,3.462e-06,0.29,
40.93103448,4.616e-06,0.392,
40.86206897,5.77e-06,0.424,
40.79310345,5.77e-06,0.404,
40.72413793,6.924e-06,0.42,
40.65517241,6.924e-06,0.4,
40.5862069,8.078e-06,0.418,
40.51724138,1.0386e-05,0.398,
40.44827586,1.2694e-05,0.416,
40.37931034,1.2694e-05,0.392,
40.31034483,1.3848e-05,0.396,
40.24137931,1.5002e-05,0.318,
40.17241379,1.5002e-05,0.336,
40.10344828,1.5002e-05,0.316,
40.03448276,1.5002e-05,0.334,
39.96551724,1.6156e-05,0.314,
39.89655172,1.731e-05,0.332,
39.82758621,1.9618e-05,0.312,
39.75862069,2.1926e-05,0.32,
39.68965517,2.5388e-05,0.22,
39.62068966,2.885e-05,0.24,
39.55172414,3.2312e-05,0.222,
39.48275862,3.5774e-05,0.242,
39.4137931,3.6928e-05,0.222,
39.34482759,3.9236e-05,0.242,
39.27586207,4.2698e-05,0.222,
39.20689655,4.616e-05,0.242,
39.13793103,4.9622e-05,0.23,
39.06896552,0.002087586,0.232,
39,0.003636254,0.24,
39,0.004753326,0.22,
39.10344828,0.005409952,0.572,
39.20689655,0.0055392,1.31,
39.31034483,0.005356868,1.294,
39.4137931,0.005459574,1.276,
39.51724138,0.0054238,1.278,
39.62068966,0.005346482,1.278,
39.72413793,0.00523916,1.28,
39.82758621,0.005830008,1.282,
39.93103448,0.00671051,1.274,
40.03448276,0.00886272,1.278,
40.13793103,0.01030522,1.268,
40.24137931,0.01140152,1.266,
40.34482759,0.01158616,1.31,
40.44827586,0.01122842,1.336,
40.55172414,0.01054756,1.34,
40.65517241,0.01077836,1.338,
40.75862069,0.01166694,1.406,
40.86206897,0.0122324,1.462,
40.96551724,0.01264784,1.446,
41.06896552,0.01083606,1.482,
41.17241379,0.01111302,1.508,
41.27586207,0.0111361,1.502,
41.37931034,0.01080144,1.486,
41.48275862,0.01238242,1.514,
41.5862069,0.01068604,3.444,
41.68965517,0.00833765,5.222,
41.79310345,0.006910152,6.642,
41.89655172,0.006142742,6.9,
42,0.00537187,4.27,
42,0.00424095,3.202,
41.96551724,0.003861284,3.074,
41.93103448,0.003667412,2.564,
41.89655172,0.003838204,2.564,
41.86206897,0.005479192,3.17,
41.82758621,0.006989778,3.71,
41.79310345,0.00858576,2.16,
41.75862069,0.01057064,2.264,
41.72413793,0.0123478,2.16,
41.68965517,0.01158616,2.196,
41.65517241,0.01122842,2.194,
41.62068966,0.01167848,2.184,
41.5862069,0.01209392,2.182,
41.55172414,0.01248628,2.208,
41.51724138,0.01276324,2.224,
41.48275862,0.01467888,2.248,
41.44827586,0.0130402,2.356,
41.4137931,0.01316714,2.35,
41.37931034,0.01325946,2.334,
41.34482759,0.01334024,2.26,
41.31034483,0.01799086,1.288,
41.27586207,0.04422128,1.428,
41.24137931,0.04588304,1.616,
41.20689655,0.04727938,1.65,
41.17241379,0.04895268,1.642,
41.13793103,0.05041826,1.64,
41.10344828,0.0508337,2.696,
41.06896552,0.05295706,2.708,
41.03448276,0.05543816,2.642,
41,0.05609594,2.644,
41,0.05861166,2.634,
40.96551724,0.06040036,2.644,
40.93103448,0.06350462,2.666,
40.89655172,0.06576646,2.708,
40.86206897,0.06795906,2.704,
40.82758621,0.06899766,2.846,
40.79310345,0.07217116,2.716,
40.75862069,0.07470996,2.652,
40.72413793,0.0765679,2.532,
40.68965517,0.07957984,2.652,
40.65517241,0.07917594,2.662,
40.62068966,0.08236098,2.676,
40.5862069,0.0852806,2.686,
40.55172414,0.0908198,2.704,
40.51724138,0.0953204,2.746,
40.48275862,0.100398,2.696,
40.44827586,0.106745,2.666,
40.4137931,0.1163232,2.678,
40.37931034,0.125209,2.828,
40.34482759,0.1329408,2.926,
40.31034483,0.1394032,2.618,
40.27586207,0.1447116,2.414,
40.24137931,0.1489814,2.598,
40.20689655,0.1520972,2.958,
40.17241379,0.1531358,2.944,
40.13793103,0.1537128,3.03,
40.10344828,0.155213,3.102,
40.06896552,0.1541744,2.892,
40.03448276,0.1570594,2.704,
40,0.1624832,2.668,
40,0.1688302,2.64,
40,0.1756388,2.604,
40,0.1825628,2.086,
40,0.191564,2.072,
40,0.2020654,1.978,
40,0.214644,1.89,
40,0.2249146,1.812,
40,0.231954,1.896,
40,0.235993,2.116,
40,0.2438402,2.286,
40,0.251572,2.25,
40,0.258496,2.222,
40,0.268882,2.202,
40,0.2777678,2.096,
40,0.286769,1.564,
40,0.2962318,1.772,
40,0.3032712,3.476,
40,0.3106568,3.82,
40,0.3163114,3.834,
40,0.3212736,3.82,
40,0.3270436,3.79,
40,0.3328136,3.736,
40,0.3397376,3.798,
40,0.3451614,4.136,
40,0.3535856,4.326,
40,0.3618944,4.074,
40,0.3699724,3.822,
40,0.377935,3.82,
40,0.3870516,2.168,
40,0.395245,1.72,
40,0.4022844,1.708,
40,0.411978,1.716,
40,0.4216716,1.708,
40,0.4329808,1.706,
40,0.4461364,1.708,
40,0.4595228,1.718,
40,0.4734862,1.716,
40,0.4874496,1.71,
40,0.5011822,1.702,
40,0.5171074,1.7,
40,0.533148,1.7,
40,0.5505734,1.74,
40,0.5649984,1.698,
40,0.5783848,1.696,
40,0.5899248,2.17,
40,0.5998492,2.794,
40,0.6079272,2.052,
40,0.6161206,2.388,
40,0.6265066,2.126,
40,0.637585,1.692,
40,0.6470478,1.688,
40,0.656049,1.69,
40,0.6662042,1.678,
40,0.6805138,1.63,
40,0.69817,1.614,
40,0.719519,1.612,
40,0.818186,1.622,
40,1.005134,1.63,
40,1.100916,1.568,
40,1.242858,1.328,
40,1.231318,1.32,
40,1.134382,1.324,
40,1.105532,1.33,
40,0.9098136,1.328,
40,0.8746166,1.32,
40,0.932432,1.324,
40,1.010904,1.312,
40,1.069758,1.306,
40,1.219778,1.298,
40,1.187466,1.296,
40,1.254398,1.376,
40,1.3271,1.412,
40,1.31556,1.414,
40,1.282094,1.412,
40,1.11361,1.408,
40,0.949742,1.41,
40,0.7698334,1.402,
40,0.7416758,1.396,
40,0.7465226,1.402,
40,0.7690256,1.404,
40,0.8079154,1.372,
40,0.8895032,1.404,
40,0.8996584,1.492,
40,0.965898,1.522,
40,1.092838,1.56,
40,1.16554,1.542,
40,0.926662,1.554,
40,0.8143778,1.548,
40,0.8194554,1.514,
40,0.8725394,1.488,
40,1.0963,2.216,
40.03448276,1.097454,3.574,
40.06896552,1.186312,3.568,
40.10344828,1.031676,3.508,
40.13793103,0.941664,3.516,
40.17241379,0.8442664,3.498,
40.20689655,0.8028378,3.466,
40.24137931,0.795683,3.402,
40.27586207,0.7503308,3.4,
40.31034483,0.7030168,3.43,
40.34482759,0.6862838,3.404,
40.37931034,0.6934386,3.392,
40.4137931,0.739137,3.406,
40.44827586,1.054756,3.394,
40.48275862,1.209392,3.388,
40.51724138,1.39057,1.298,
40.55172414,0.941664,1.24,
40.5862069,0.7659098,1.244,
40.62068966,0.8322648,1.254,
40.65517241,0.927816,1.258,
40.68965517,1.057064,1.25,
40.72413793,0.987824,1.248,
40.75862069,1.089376,1.242,
40.79310345,1.443654,1.24,
40.82758621,0.942818,1.244,
40.86206897,1.400956,1.242,
40.89655172,3.031558,1.248,
40.93103448,3.218506,1.282,
40.96551724,2.35993,1.356,
41,0.96359,1.34,
41,0.8196862,1.34,
40.96551724,0.7578318,1.346,
40.93103448,0.7188266,1.384,
40.89655172,0.687207,1.41,
40.86206897,0.5895786,1.392,
40.82758621,0.5241468,1.41,
40.79310345,0.4824874,1.418,
40.75862069,0.4579072,1.422,
40.72413793,0.4210946,1.432,
40.68965517,0.3803584,1.432,
40.65517241,0.3657026,1.42,
40.62068966,0.366972,1.418,
40.5862069,0.3864746,1.414,
40.55172414,0.4074774,1.382,
40.51724138,0.4387508,1.336,
40.48275862,0.484103,1.336,
40.44827586,0.5272626,1.324,
40.4137931,0.5681142,1.25,
40.37931034,0.5961564,1.252,
40.34482759,0.616813,1.284,
40.31034483,0.6732436,1.26,
40.27586207,0.7930288,1.254,
40.24137931,0.7666022,1.262,
40.20689655,0.5301476,1.262,
40.17241379,0.2503026,1.268,
40.13793103,0.1128612,1.264,
40.10344828,0.1070912,1.258,
40.06896552,0.166176,1.258,
40.03448276,0.2178752,1.256,
40,0.2632274,1.25,
40,0.3303902,1.246,
40,0.3880902,1.246,
40,0.3870516,1.244,
40,0.3792044,1.242,
40,0.4075928,1.242,
40,0.4796024,1.248,
40,0.5261086,1.244,
40,0.502567,1.244,
40,0.4680624,1.246,
40,0.4493676,1.252,
40,0.4545606,1.33,
40,0.4853724,1.332,
40,0.5171074,1.332,
40,0.5437648,1.364,
40,0.6638962,1.398,
40,0.7831044,1.488,
40,0.915122,1.51,
40,1.172464,1.502,
40,1.804856,1.498,
40,1.602906,1.496,
40,0.99821,1.498,
40,0.8680388,1.494,
40,0.8498056,1.49,
40,0.80203,1.476,
40,0.7611784,1.366,
40,0.68663,1.342,
40,0.6187748,1.344,
40,0.6578954,1.348,
40,0.8491132,1.348,
40,0.976284,1.344,
40,1.045524,1.346,
39.96551724,1.054756,1.342,
39.93103448,0.7632556,1.342,
39.89655172,0.655472,1.338,
39.86206897,0.6565106,1.314,
39.82758621,0.6807446,1.96,
39.79310345,0.6296224,2.278,
39.75862069,0.557959,1.256,
39.72413793,0.5728456,1.26,
39.68965517,0.7534466,1.254,
39.65517241,0.83088,1.256,
39.62068966,0.6396622,1.256,
39.5862069,0.5283012,1.252,
39.55172414,0.4745248,1.27,
39.51724138,0.4156708,2.304,
39.48275862,0.3578554,1.25,
39.44827586,0.349662,1.252,
39.4137931,0.3804738,1.322,
39.37931034,0.3789736,1.312,
39.34482759,0.3585478,1.326,
39.31034483,0.3538164,1.326,
39.27586207,0.3643178,1.32,
39.24137931,0.3528932,1.31,
39.20689655,0.2985398,1.368,
39.17241379,0.2349544,1.534,
39.13793103,0.198488,1.604,
39.10344828,0.1599444,1.604,
39.06896552,0.1196698,1.606,
39.03448276,0.1207084,1.506,
39,0.1574056,1.4,
39,0.1885636,1.398,
39,0.1913332,1.394,
39,0.1675608,1.398,
39,0.1636372,1.372,
39,0.1972186,1.342,
39,0.2309154,1.344,
39,0.2536492,1.348,
39,0.271767,1.356,
39,0.2984244,1.358,
39,0.3111184,1.354,
39,0.3028096,1.34,
39,0.302348,1.342,
39,0.319658,1.348,
39,0.3580862,1.354,
39,0.3899366,1.352,
39,0.3856668,1.348,
39,0.322543,1.352,
39,0.2539954,1.332,
39,0.226184,1.336,
39,0.2281458,1.342,
39,0.2546878,1.344,
39,0.2874614,1.338,
39,0.3039636,1.252,
39,0.3281976,1.252,
39,0.3584324,1.262,
39,0.3568168,1.262,
39,0.3407762,1.264,
39,0.3232354,1.34,
39,0.3371988,1.334,
39,0.365241,1.334,
39,0.3914368,1.346,
38.96551724,0.3870516,1.366,
38.93103448,0.3880902,1.414,
38.89655172,0.4082852,1.44,
38.86206897,0.4272108,1.444,
38.82758621,0.4335578,1.422,
38.79310345,0.4499446,1.422,
38.75862069,0.4755634,1.426,
38.72413793,0.5049904,1.432,
38.68965517,0.5211464,1.412,
38.65517241,0.5136454,1.392,
38.62068966,0.498528,1.318,
38.5862069,0.5241468,1.318,
38.55172414,0.5716916,1.332,
38.51724138,0.5713454,1.328,
38.48275862,0.5023362,1.36,
38.44827586,0.444867,1.358,
38.4137931,0.42698,1.382,
38.37931034,0.4282494,1.444,
38.34482759,0.4299804,1.426,
38.31034483,0.4259414,1.43,
38.27586207,0.4386354,1.424,
38.24137931,0.4464826,1.422,
38.20689655,0.4435976,1.428,
38.17241379,0.4415204,1.428,
38.13793103,0.4584842,1.43,
38.10344828,0.4850262,1.428,
38.06896552,0.5190692,1.43,
38.03448276,0.5737688,1.42,
38,0.5834624,1.43,
38,0.5797696,1.422,
38,0.587386,1.424,
38,0.5999646,1.42,
38,0.6128894,1.42,
38,0.6141588,1.414,
38,0.617967,1.412,
38,0.6441628,1.418,
38,0.6702432,1.418,
38,0.6757824,1.416,
38,0.678552,1.414,
38,0.707979,1.418,
38,0.7409834,1.422,
38,0.7549468,1.424,
38,0.7520618,1.42,
38,0.7210192,1.422,
38,0.6662042,1.42,
38,0.6112738,1.418,
38,0.5928098,1.418,
38,0.5759614,1.42,
38,0.5632674,1.408,
38,0.5771154,1.354,
38,0.6284684,1.314,
38,0.7040554,1.28,
38,0.7047478,1.26,
38,0.6977084,1.26,
38,0.687784,1.256,
38,0.7389062,1.26,
38,1.134382,1.458,
38,0.8309954,1.496,
38,0.7488306,1.492,
38,0.777796,1.49,
37.96551724,1.189774,1.478,
37.93103448,1.50597,1.48,
37.89655172,2.18106,1.492,
37.86206897,1.460964,1.486,
37.82758621,1.590212,1.486,
37.79310345,1.02129,1.3,
37.75862069,0.833765,1.258,
37.72413793,0.6188902,1.26,
37.68965517,0.5678834,1.262,
37.65517241,0.5564588,1.258,
37.62068966,0.5831162,1.258,
37.5862069,0.6153128,1.258,
37.55172414,0.6263912,1.266,
37.51724138,0.654318,1.326,
37.48275862,0.6394314,1.388,
37.44827586,0.550458,1.458,
37.4137931,0.4940274,1.454,
37.37931034,0.501413,1.448,
37.34482759,0.5355714,1.452,
37.31034483,0.5261086,1.45,
37.27586207,0.4935658,1.478,
37.24137931,0.472563,1.528,
37.20689655,0.4509832,1.528,
37.17241379,0.414863,1.524,
37.13793103,0.3879748,1.516,
37.10344828,0.3817432,2.456,
37.06896552,0.383128,2.082,
37.03448276,0.399284,1.444,
37,0.4184404,1.43,
37,0.3907444,1.424,
36.93103448,0.3284284,1.832,
36.86206897,0.2883846,2.096,
36.79310345,0.2893078,1.42,
36.72413793,0.313888,1.418,
36.65517241,0.3636254,1.412,
36.5862069,0.3933986,1.332,
36.51724138,0.4014766,1.284,
36.44827586,0.3980146,1.278,
36.37931034,0.400438,1.276,
36.31034483,0.4036692,1.268,
36.24137931,0.4237488,1.26,
36.17241379,0.4831798,1.258,
36.10344828,0.5293398,1.264,
36.03448276,0.5126068,1.262,
35.96551724,0.485257,1.27,
35.89655172,0.4527142,1.272,
35.82758621,0.4337886,1.274,
35.75862069,0.4172864,1.274,
35.68965517,0.4034384,1.28,
35.62068966,0.3621252,1.278,
35.55172414,0.3014248,1.274,
35.48275862,0.2473022,1.278,
35.4137931,0.2138362,1.282,
35.34482759,0.2051812,1.286,
35.27586207,0.2126822,1.284,
35.20689655,0.2294152,1.28,
35.13793103,0.2497256,1.28,
35.06896552,0.2552648,1.276,
35,0.2539954,1.29,
35,0.260227,1.28,
35.20689655,0.2709592,1.27,
35.4137931,0.2917312,1.348,
35.62068966,0.32312,1.372,
35.82758621,0.3570476,1.448,
36.03448276,0.3788582,1.446,
36.24137931,0.3982454,1.454,
36.44827586,0.4322884,1.038,
36.65517241,0.4648312,0.506,
36.86206897,0.5027978,0.508,
37.06896552,0.5121452,0.506,
37.27586207,0.5131838,0.504,
37.48275862,0.4827182,0.454,
37.68965517,0.4951814,0.326,
37.89655172,0.5437648,0.314,
38.10344828,0.7365982,0.312,
38.31034483,1.024752,0.312,
38.51724138,0.5990414,0.312,
38.72413793,0.600657,0.314,
38.93103448,0.769718,0.312,
39.13793103,0.8658462,0.31,
39.34482759,0.7417912,0.31,
39.55172414,0.6880148,0.31,
39.75862069,0.7109794,0.25,
39.96551724,1.118226,0.224,
40.17241379,1.189774,0.224,
40.37931034,0.8534984,0.224,
40.5862069,1.323638,0.224,
40.79310345,1.057064,0.224,
41,0.8778478,0.22,
41,2.11759,0.216,
41,2.32531,0.218,
41,1.721768,0.282,
41,0.971668,0.306,
41,0.7262122,0.304,
41,0.6986316,0.306,
41,0.668166,0.304,
41,0.6409316,0.306,
41,0.636431,0.308,
41,0.6461246,0.334,
41,0.6655118,0.386,
41,0.6709356,0.386,
41,0.6252372,0.386,
41,0.6373542,0.38,
41,1.039754,0.372,
41,1.856786,0.37,
41,1.512894,0.29,
41,1.057064,0.288,
41,1.527896,0.288,
41,2.31377,0.288,
41,2.310308,0.228,
41,2.277996,0.28,
41,2.262994,0.394,
41,1.758696,0.394,
41,1.2694,0.412,
41,1.299404,0.458,
41,0.978592,0.396,
41,0.4711782,0.4,
41,0.4244412,0.388,
41,0.4034384,0.372,
41,0.3781658,0.37,
40.96551724,0.3651256,0.37,
40.93103448,0.3568168,0.37,
40.89655172,0.5566896,0.368,
40.86206897,0.3103106,0.368,
40.82758621,0.358317,0.368,
40.79310345,0.7364828,0.368,
40.75862069,1.025906,0.366,
40.72413793,1.04437,0.368,
40.68965517,1.046678,0.368,
40.65517241,0.4230564,0.366,
40.62068966,0.289077,0.272,
40.5862069,0.3010786,0.276,
40.55172414,0.3302748,0.276,
40.51724138,0.3736652,0.276,
40.48275862,0.3882056,0.276,
40.44827586,0.3186194,0.276,
40.4137931,0.2587268,0.346,
40.37931034,0.2490332,0.356,
40.34482759,0.2396858,0.354,
40.31034483,0.2668048,0.356,
40.27586207,0.2933468,0.352,
40.24137931,0.2777678,0.348,
40.20689655,0.2513412,0.346,
40.17241379,0.2340312,0.346,
40.13793103,0.231377,0.346,
40.10344828,0.2282612,0.346,
40.06896552,0.2403782,0.324,
40.03448276,0.256765,0.274,
40,0.2655354,0.276,
40,0.2530722,0.278,
40,0.2409552,0.274,
40,0.231954,0.274,
40,0.2393396,0.274,
40,0.2524952,0.274,
40,0.2289536,0.274,
40,0.1959492,0.272,
40,0.174254,0.32,
40,0.1614446,0.44,
40,0.1469042,0.444,
40,0.1329408,0.444,
40,0.1220932,0.442,
40,0.111361,0.444,
40,0.0995902,0.444,
40,0.0978592,0.436,
40,0.1104378,0.434,
40,0.120016,0.434,
40,0.1089376,0.43,
40,0.08998892,0.432,
40,0.075587,0.464,
40,0.07359058,0.518,
40,0.07994912,0.52,
40,0.08410352,0.518,
40,0.08501518,0.52,
40,0.08237252,0.52,
40,0.08079154,0.584,
40,0.07625632,0.54,
40,0.06905536,0.448,
40,0.06155436,0.446,
40,0.05099526,0.444,
40,0.04342502,0.442,
40.03448276,0.04769482,0.438,
40.06896552,0.0506606,0.436,
40.10344828,0.04522526,0.47,
40.13793103,0.04377122,0.35,
40.17241379,0.04721014,0.326,
40.20689655,0.04461364,0.28,
40.24137931,0.03576246,0.28,
40.27586207,0.03535856,0.28,
40.31034483,0.03533548,0.282,
40.34482759,0.03533548,0.296,
40.37931034,0.03284284,0.302,
40.4137931,0.02924236,0.3,
40.44827586,0.0259073,0.292,
40.48275862,0.01473658,0.278,
40.51724138,0.01456348,0.278,
40.55172414,0.01449424,0.28,
40.5862069,0.0145981,0.278,
40.62068966,0.01478274,0.278,
40.65517241,0.01614446,0.278,
40.68965517,0.01493276,0.278,
40.72413793,0.0152905,0.28,
40.75862069,0.015579,0.278,
40.79310345,0.0151174,0.28,
40.82758621,0.01445962,0.39,
40.86206897,0.01507124,0.386,
40.89655172,0.01414804,0.382,
40.93103448,0.0139634,0.382,
40.96551724,0.01409034,0.38,
41,0.01467888,0.38,
41,0.01524434,0.378,
41.03448276,0.0164445,0.376,
41.06896552,0.01572902,0.374,
41.10344828,0.0165022,0.436,
41.13793103,0.01567132,0.458,
41.17241379,0.01445962,0.446,
41.20689655,0.0146558,0.386,
41.24137931,0.1786392,0.386,
41.27586207,0.1583288,0.384,
41.31034483,0.1024752,0.384,
41.34482759,0.07751418,0.382,
41.37931034,0.07600244,0.378,
41.4137931,0.0724712,0.332,
41.44827586,0.07157108,0.258,
41.48275862,0.06637808,0.218,
41.51724138,0.05624596,0.218,
41.55172414,0.04394432,0.218,
41.5862069,0.03543934,0.216,
41.62068966,0.03062716,0.218,
41.65517241,0.02968088,0.218,
41.68965517,0.0276383,0.218,
41.72413793,0.0264843,0.218,
41.75862069,0.02878076,0.218,
41.79310345,0.03038482,0.218,
41.82758621,0.03039636,0.218,
41.86206897,0.03038482,0.216,
41.89655172,0.02580344,0.216,
41.93103448,0.01434422,0.216,
41.96551724,0.01255552,0.216,
42,0.01014366,0.218,
42,0.008784248,0.216,
41.89655172,0.006524716,0.216,
41.79310345,0.005559972,0.216,
41.68965517,0.004774098,0.216,
41.5862069,0.004283648,0.216,
41.48275862,0.003674336,0.216,
41.37931034,0.003631638,0.216,
41.27586207,0.003146958,0.318,
41.17241379,0.001887944,0.298,
41.06896552,5.193e-05,0.298,
40.96551724,4.9622e-05,0.328,
40.86206897,4.7314e-05,0.478,
40.75862069,4.5006e-05,0.468,
40.65517241,4.3852e-05,0.468,
40.55172414,4.1544e-05,0.466,
40.44827586,4.039e-05,0.464,
40.34482759,3.8082e-05,0.46,
40.24137931,3.6928e-05,0.458,
40.13793103,3.462e-05,0.454,
40.03448276,3.3466e-05,0.452,
39.93103448,3.1158e-05,0.414,
39.82758621,2.885e-05,0.302,
39.72413793,2.6542e-05,0.302,
39.62068966,2.308e-05,0.302,
39.51724138,2.0772e-05,0.308,
39.4137931,1.9618e-05,0.308,
39.31034483,1.9618e-05,0.308,
39.20689655,1.9618e-05,0.308,
39.10344828,1.9618e-05,0.306,
39,1.8464e-05,0.248,
39,1.8464e-05,0.208,
39.03448276,1.8464e-05,0.208,
39.06896552,1.6156e-05,0.208,
39.10344828,1.3848e-05,0.208,
39.13793103,1.2694e-05,0.208,
39.17241379,1.154e-05,0.21,
39.20689655,1.0386e-05,0.21,
39.24137931,9.232e-06,0.21,
39.27586207,8.078e-06,0.21,
39.31034483,5.77e-06,0.216,
39.34482759,4.616e-06,0.216,
39.37931034,3.462e-06,0.216,
