Co2,PV,Demand,Time-stamp,Timestamp
45.0,0.0,0.312,,2023-01-15 00:30:00
44.96551724,0.0,0.312,,2023-01-15 00:31:00
44.93103448,0.0,0.312,,2023-01-15 00:32:00
44.89655172,0.0,0.312,,2023-01-15 00:33:00
44.86206897,0.0,0.23,,2023-01-15 00:34:00
44.82758621,0.0,0.218,,2023-01-15 00:35:00
44.79310345,0.0,0.216,,2023-01-15 00:36:00
44.75862069,0.0,0.216,,2023-01-15 00:37:00
44.72413793,0.0,0.218,,2023-01-15 00:38:00
44.68965517,0.0,0.218,,2023-01-15 00:39:00
44.65517241,0.0,0.218,,2023-01-15 00:40:00
44.62068966,0.0,0.216,,2023-01-15 00:41:00
44.5862069,0.0,0.216,,2023-01-15 00:42:00
44.55172414,0.0,0.216,,2023-01-15 00:43:00
44.51724138,0.0,0.268,,2023-01-15 00:44:00
44.48275862,0.0,0.294,,2023-01-15 00:45:00
44.44827586,0.0,0.296,,2023-01-15 00:46:00
44.4137931,0.0,0.294,,2023-01-15 00:47:00
44.37931034,0.0,0.294,,2023-01-15 00:48:00
44.34482759,0.0,0.294,,2023-01-15 00:49:00
44.31034483,0.0,0.292,,2023-01-15 00:50:00
44.27586207,0.0,0.29,,2023-01-15 00:51:00
44.24137931,0.0,0.29,,2023-01-15 00:52:00
44.20689655,0.0,0.29,,2023-01-15 00:53:00
44.17241379,0.0,0.276,,2023-01-15 00:54:00
44.13793103,0.0,0.218,,2023-01-15 00:55:00
44.10344828,0.0,0.218,,2023-01-15 00:56:00
44.06896552,0.0,0.242,,2023-01-15 00:57:00
44.03448276,0.0,0.394,,2023-01-15 00:58:00
44.0,0.0,0.414,,2023-01-15 00:59:00
44.0,0.0,0.41,,2023-01-15 01:00:00
44.10344828,0.0,0.408,,2023-01-15 01:01:00
44.20689655,0.0,0.408,,2023-01-15 01:02:00
44.31034483,0.0,0.406,,2023-01-15 01:03:00
44.4137931,0.0,0.404,,2023-01-15 01:04:00
44.51724138,0.0,0.404,,2023-01-15 01:05:00
44.62068966,0.0,0.4,,2023-01-15 01:06:00
44.72413793,0.0,0.398,,2023-01-15 01:07:00
44.82758621,0.0,0.398,,2023-01-15 01:08:00
44.93103448,0.0,0.398,,2023-01-15 01:09:00
45.03448276,0.0,0.394,,2023-01-15 01:10:00
45.13793103,0.0,0.392,,2023-01-15 01:11:00
45.24137931,0.0,0.354,,2023-01-15 01:12:00
45.34482759,0.0,0.312,,2023-01-15 01:13:00
45.44827586,0.0,0.31,,2023-01-15 01:14:00
45.55172414,0.0,0.31,,2023-01-15 01:15:00
45.65517241,0.0,0.252,,2023-01-15 01:16:00
45.75862069,0.0,0.218,,2023-01-15 01:17:00
45.86206897,0.0,0.218,,2023-01-15 01:18:00
45.96551724,0.0,0.218,,2023-01-15 01:19:00
46.06896552,0.0,0.218,,2023-01-15 01:20:00
46.17241379,0.0,0.218,,2023-01-15 01:21:00
46.27586207,0.0,0.218,,2023-01-15 01:22:00
46.37931034,0.0,0.218,,2023-01-15 01:23:00
46.48275862,0.0,0.218,,2023-01-15 01:24:00
46.5862069,0.0,0.218,,2023-01-15 01:25:00
46.68965517,0.0,0.266,,2023-01-15 01:26:00
46.79310345,0.0,0.294,,2023-01-15 01:27:00
46.89655172,0.0,0.296,,2023-01-15 01:28:00
47.0,0.0,0.296,,2023-01-15 01:29:00
47.0,0.0,0.294,,2023-01-15 01:30:00
47.03448276,0.0,0.294,,2023-01-15 01:31:00
47.06896552,0.0,0.292,,2023-01-15 01:32:00
47.10344828,0.0,0.29,,2023-01-15 01:33:00
47.13793103,0.0,0.29,,2023-01-15 01:34:00
47.17241379,0.0,0.29,,2023-01-15 01:35:00
47.20689655,0.0,0.268,,2023-01-15 01:36:00
47.24137931,0.0,0.218,,2023-01-15 01:37:00
47.27586207,0.0,0.218,,2023-01-15 01:38:00
47.31034483,0.0,0.218,,2023-01-15 01:39:00
47.34482759,0.0,0.218,,2023-01-15 01:40:00
47.37931034,0.0,0.318,,2023-01-15 01:41:00
47.4137931,0.0,0.326,,2023-01-15 01:42:00
47.44827586,0.0,0.322,,2023-01-15 01:43:00
47.48275862,0.0,0.322,,2023-01-15 01:44:00
47.51724138,0.0,0.32,,2023-01-15 01:45:00
47.55172414,0.0,0.32,,2023-01-15 01:46:00
47.5862069,0.0,0.318,,2023-01-15 01:47:00
47.62068966,0.0,0.316,,2023-01-15 01:48:00
47.65517241,0.0,0.316,,2023-01-15 01:49:00
47.68965517,0.0,0.314,,2023-01-15 01:50:00
47.72413793,0.0,0.314,,2023-01-15 01:51:00
47.75862069,0.0,0.312,,2023-01-15 01:52:00
47.79310345,0.0,0.312,,2023-01-15 01:53:00
47.82758621,0.0,0.312,,2023-01-15 01:54:00
47.86206897,0.0,0.314,,2023-01-15 01:55:00
47.89655172,0.0,0.314,,2023-01-15 01:56:00
47.93103448,0.0,0.314,,2023-01-15 01:57:00
47.96551724,0.0,0.312,,2023-01-15 01:58:00
48.0,0.0,0.258,,2023-01-15 01:59:00
48.0,0.0,0.22,,2023-01-15 02:00:00
47.96551724,0.0,0.22,,2023-01-15 02:01:00
47.93103448,0.0,0.22,,2023-01-15 02:02:00
47.89655172,0.0,0.22,,2023-01-15 02:03:00
47.86206897,0.0,0.22,,2023-01-15 02:04:00
47.82758621,0.0,0.22,,2023-01-15 02:05:00
47.79310345,0.0,0.218,,2023-01-15 02:06:00
47.75862069,0.0,0.216,,2023-01-15 02:07:00
47.72413793,0.0,0.254,,2023-01-15 02:08:00
47.68965517,0.0,0.292,,2023-01-15 02:09:00
47.65517241,0.0,0.292,,2023-01-15 02:10:00
47.62068966,0.0,0.294,,2023-01-15 02:11:00
47.5862069,0.0,0.292,,2023-01-15 02:12:00
47.55172414,0.0,0.39,,2023-01-15 02:13:00
47.51724138,0.0,0.378,,2023-01-15 02:14:00
47.48275862,0.0,0.376,,2023-01-15 02:15:00
47.44827586,0.0,0.378,,2023-01-15 02:16:00
47.4137931,0.0,0.378,,2023-01-15 02:17:00
47.37931034,0.0,0.354,,2023-01-15 02:18:00
47.34482759,0.0,0.306,,2023-01-15 02:19:00
47.31034483,0.0,0.306,,2023-01-15 02:20:00
47.27586207,0.0,0.306,,2023-01-15 02:21:00
47.24137931,0.0,0.304,,2023-01-15 02:22:00
47.20689655,0.0,0.304,,2023-01-15 02:23:00
47.17241379,0.0,0.304,,2023-01-15 02:24:00
47.13793103,0.0,0.422,,2023-01-15 02:25:00
47.10344828,0.0,0.408,,2023-01-15 02:26:00
47.06896552,0.0,0.332,,2023-01-15 02:27:00
47.03448276,0.0,0.32,,2023-01-15 02:28:00
47.0,0.0,0.316,,2023-01-15 02:29:00
47.0,0.0,0.316,,2023-01-15 02:30:00
46.86206897,0.0,0.314,,2023-01-15 02:31:00
46.72413793,0.0,0.314,,2023-01-15 02:32:00
46.5862069,0.0,0.312,,2023-01-15 02:33:00
46.44827586,0.0,0.312,,2023-01-15 02:34:00
46.31034483,0.0,0.312,,2023-01-15 02:35:00
46.17241379,0.0,0.31,,2023-01-15 02:36:00
46.03448276,0.0,0.312,,2023-01-15 02:37:00
45.89655172,0.0,0.314,,2023-01-15 02:38:00
45.75862069,0.0,0.314,,2023-01-15 02:39:00
45.62068966,0.0,0.314,,2023-01-15 02:40:00
45.48275862,0.0,0.312,,2023-01-15 02:41:00
45.34482759,0.0,0.312,,2023-01-15 02:42:00
45.20689655,0.0,0.234,,2023-01-15 02:43:00
45.06896552,0.0,0.218,,2023-01-15 02:44:00
44.93103448,0.0,0.218,,2023-01-15 02:45:00
44.79310345,0.0,0.218,,2023-01-15 02:46:00
44.65517241,0.0,0.218,,2023-01-15 02:47:00
44.51724138,0.0,0.218,,2023-01-15 02:48:00
44.37931034,0.0,0.216,,2023-01-15 02:49:00
44.24137931,0.0,0.218,,2023-01-15 02:50:00
44.10344828,0.0,0.268,,2023-01-15 02:51:00
43.96551724,0.0,0.296,,2023-01-15 02:52:00
43.82758621,0.0,0.296,,2023-01-15 02:53:00
43.68965517,0.0,0.296,,2023-01-15 02:54:00
43.55172414,0.0,0.296,,2023-01-15 02:55:00
43.4137931,0.0,0.294,,2023-01-15 02:56:00
43.27586207,0.0,0.292,,2023-01-15 02:57:00
43.13793103,0.0,0.29,,2023-01-15 02:58:00
43.0,0.0,0.29,,2023-01-15 02:59:00
43.0,0.0,0.288,,2023-01-15 03:00:00
42.96551724,0.0,0.258,,2023-01-15 03:01:00
42.93103448,0.0,0.218,,2023-01-15 03:02:00
42.89655172,0.0,0.216,,2023-01-15 03:03:00
42.86206897,0.0,0.216,,2023-01-15 03:04:00
42.82758621,0.0,0.216,,2023-01-15 03:05:00
42.79310345,0.0,0.216,,2023-01-15 03:06:00
42.75862069,0.0,0.216,,2023-01-15 03:07:00
42.72413793,0.0,0.272,,2023-01-15 03:08:00
42.68965517,0.0,0.326,,2023-01-15 03:09:00
42.65517241,0.0,0.322,,2023-01-15 03:10:00
42.62068966,0.0,0.32,,2023-01-15 03:11:00
42.5862069,0.0,0.318,,2023-01-15 03:12:00
42.55172414,0.0,0.318,,2023-01-15 03:13:00
42.51724138,0.0,0.316,,2023-01-15 03:14:00
42.48275862,0.0,0.316,,2023-01-15 03:15:00
42.44827586,0.0,0.316,,2023-01-15 03:16:00
42.4137931,0.0,0.314,,2023-01-15 03:17:00
42.37931034,0.0,0.314,,2023-01-15 03:18:00
42.34482759,0.0,0.314,,2023-01-15 03:19:00
42.31034483,0.0,0.312,,2023-01-15 03:20:00
42.27586207,0.0,0.31,,2023-01-15 03:21:00
42.24137931,0.0,0.31,,2023-01-15 03:22:00
42.20689655,0.0,0.31,,2023-01-15 03:23:00
42.17241379,0.0,0.31,,2023-01-15 03:24:00
42.13793103,0.0,0.31,,2023-01-15 03:25:00
42.10344828,0.0,0.254,,2023-01-15 03:26:00
42.06896552,0.0,0.216,,2023-01-15 03:27:00
42.03448276,0.0,0.264,,2023-01-15 03:28:00
42.0,0.0,0.304,,2023-01-15 03:29:00
42.0,0.0,0.304,,2023-01-15 03:30:00
42.03448276,0.0,0.304,,2023-01-15 03:31:00
42.06896552,0.0,0.304,,2023-01-15 03:32:00
42.10344828,0.0,0.304,,2023-01-15 03:33:00
42.13793103,0.0,0.35,,2023-01-15 03:34:00
42.17241379,0.0,0.378,,2023-01-15 03:35:00
42.20689655,0.0,0.378,,2023-01-15 03:36:00
42.24137931,0.0,0.378,,2023-01-15 03:37:00
42.27586207,0.0,0.376,,2023-01-15 03:38:00
42.31034483,0.0,0.376,,2023-01-15 03:39:00
42.34482759,0.0,0.374,,2023-01-15 03:40:00
42.37931034,0.0,0.37,,2023-01-15 03:41:00
42.4137931,0.0,0.34,,2023-01-15 03:42:00
42.44827586,0.0,0.286,,2023-01-15 03:43:00
42.48275862,0.0,0.25,,2023-01-15 03:44:00
42.51724138,0.0,0.216,,2023-01-15 03:45:00
42.55172414,0.0,0.218,,2023-01-15 03:46:00
42.5862069,0.0,0.218,,2023-01-15 03:47:00
42.62068966,0.0,0.216,,2023-01-15 03:48:00
42.65517241,0.0,0.218,,2023-01-15 03:49:00
42.68965517,0.0,0.218,,2023-01-15 03:50:00
42.72413793,0.0,0.218,,2023-01-15 03:51:00
42.75862069,0.0,0.278,,2023-01-15 03:52:00
42.79310345,0.0,0.328,,2023-01-15 03:53:00
42.82758621,0.0,0.324,,2023-01-15 03:54:00
42.86206897,0.0,0.322,,2023-01-15 03:55:00
42.89655172,0.0,0.32,,2023-01-15 03:56:00
42.93103448,0.0,0.32,,2023-01-15 03:57:00
42.96551724,0.0,0.316,,2023-01-15 03:58:00
43.0,0.0,0.316,,2023-01-15 03:59:00
43.0,0.0,0.314,,2023-01-15 04:00:00
43.06896552,0.0,0.314,,2023-01-15 04:01:00
43.13793103,0.0,0.312,,2023-01-15 04:02:00
43.20689655,0.0,0.312,,2023-01-15 04:03:00
43.27586207,0.0,0.312,,2023-01-15 04:04:00
43.34482759,0.0,0.312,,2023-01-15 04:05:00
43.4137931,0.0,0.312,,2023-01-15 04:06:00
43.48275862,0.0,0.31,,2023-01-15 04:07:00
43.55172414,0.0,0.31,,2023-01-15 04:08:00
43.62068966,0.0,0.31,,2023-01-15 04:09:00
43.68965517,0.0,0.224,,2023-01-15 04:10:00
43.75862069,0.0,0.218,,2023-01-15 04:11:00
43.82758621,0.0,0.218,,2023-01-15 04:12:00
43.89655172,0.0,0.218,,2023-01-15 04:13:00
43.96551724,0.0,0.218,,2023-01-15 04:14:00
44.03448276,0.0,0.218,,2023-01-15 04:15:00
44.10344828,0.0,0.218,,2023-01-15 04:16:00
44.17241379,0.0,0.246,,2023-01-15 04:17:00
44.24137931,0.0,0.296,,2023-01-15 04:18:00
44.31034483,0.0,0.296,,2023-01-15 04:19:00
44.37931034,0.0,0.296,,2023-01-15 04:20:00
44.44827586,0.0,0.294,,2023-01-15 04:21:00
44.51724138,0.0,0.292,,2023-01-15 04:22:00
44.5862069,0.0,0.292,,2023-01-15 04:23:00
44.65517241,0.0,0.298,,2023-01-15 04:24:00
44.72413793,0.0,0.312,,2023-01-15 04:25:00
44.79310345,0.0,0.312,,2023-01-15 04:26:00
44.86206897,0.0,0.258,,2023-01-15 04:27:00
44.93103448,0.0,0.218,,2023-01-15 04:28:00
45.0,0.0,0.216,,2023-01-15 04:29:00
45.0,0.0,0.216,,2023-01-15 04:30:00
45.06896552,0.0,0.216,,2023-01-15 04:31:00
45.13793103,0.0,0.216,,2023-01-15 04:32:00
45.20689655,0.0,0.216,,2023-01-15 04:33:00
45.27586207,0.0,0.216,,2023-01-15 04:34:00
45.34482759,0.0,0.216,,2023-01-15 04:35:00
45.4137931,0.0,0.236,,2023-01-15 04:36:00
45.48275862,0.0,0.326,,2023-01-15 04:37:00
45.55172414,0.0,0.324,,2023-01-15 04:38:00
45.62068966,0.0,0.32,,2023-01-15 04:39:00
45.68965517,0.0,0.32,,2023-01-15 04:40:00
45.75862069,0.0,0.318,,2023-01-15 04:41:00
45.82758621,0.0,0.316,,2023-01-15 04:42:00
45.89655172,0.0,0.314,,2023-01-15 04:43:00
45.96551724,0.0,0.312,,2023-01-15 04:44:00
46.03448276,0.0,0.412,,2023-01-15 04:45:00
46.10344828,0.0,0.4,,2023-01-15 04:46:00
46.17241379,0.0,0.888,,2023-01-15 04:47:00
46.24137931,0.0,1.486,,2023-01-15 04:48:00
46.31034483,0.0,1.47,,2023-01-15 04:49:00
46.37931034,0.0,1.458,,2023-01-15 04:50:00
46.44827586,0.0,1.45,,2023-01-15 04:51:00
46.51724138,0.0,1.448,,2023-01-15 04:52:00
46.5862069,0.0,1.448,,2023-01-15 04:53:00
46.65517241,0.0,1.402,,2023-01-15 04:54:00
46.72413793,0.0,1.352,,2023-01-15 04:55:00
46.79310345,0.0,1.346,,2023-01-15 04:56:00
46.86206897,0.0,1.34,,2023-01-15 04:57:00
46.93103448,0.0,1.334,,2023-01-15 04:58:00
47.0,0.0,1.266,,2023-01-15 04:59:00
47.0,0.0,1.31,,2023-01-15 05:00:00
47.0,0.0,1.348,,2023-01-15 05:01:00
47.0,0.0,1.342,,2023-01-15 05:02:00
47.0,0.0,1.342,,2023-01-15 05:03:00
47.0,0.0,1.342,,2023-01-15 05:04:00
47.0,0.0,1.344,,2023-01-15 05:05:00
47.0,0.0,1.346,,2023-01-15 05:06:00
47.0,0.0,1.348,,2023-01-15 05:07:00
47.0,0.0,1.35,,2023-01-15 05:08:00
47.0,0.0,1.348,,2023-01-15 05:09:00
47.0,0.0,1.31,,2023-01-15 05:10:00
47.0,0.0,1.274,,2023-01-15 05:11:00
47.0,0.0,1.276,,2023-01-15 05:12:00
47.0,0.0,1.284,,2023-01-15 05:13:00
47.0,0.0,1.29,,2023-01-15 05:14:00
47.0,0.0,1.06,,2023-01-15 05:15:00
47.0,0.0,0.22,,2023-01-15 05:16:00
47.0,0.0,0.218,,2023-01-15 05:17:00
47.0,0.0,0.22,,2023-01-15 05:18:00
47.0,0.0,0.218,,2023-01-15 05:19:00
47.0,0.0,0.256,,2023-01-15 05:20:00
47.0,0.0,0.33,,2023-01-15 05:21:00
47.0,0.0,0.324,,2023-01-15 05:22:00
47.0,0.0,0.322,,2023-01-15 05:23:00
47.0,0.0,0.32,,2023-01-15 05:24:00
47.0,0.0,0.32,,2023-01-15 05:25:00
47.0,0.0,0.318,,2023-01-15 05:26:00
47.0,0.0,0.318,,2023-01-15 05:27:00
47.0,0.0,0.316,,2023-01-15 05:28:00
47.0,0.0,0.316,,2023-01-15 05:29:00
47.0,0.0,0.314,,2023-01-15 05:30:00
47.03448276,0.0,0.314,,2023-01-15 05:31:00
47.06896552,0.0,0.312,,2023-01-15 05:32:00
47.10344828,0.0,0.312,,2023-01-15 05:33:00
47.13793103,0.0,0.312,,2023-01-15 05:34:00
47.17241379,0.0,0.312,,2023-01-15 05:35:00
47.20689655,0.0,0.312,,2023-01-15 05:36:00
47.24137931,0.0,0.31,,2023-01-15 05:37:00
47.27586207,0.0,0.218,,2023-01-15 05:38:00
47.31034483,0.0,0.218,,2023-01-15 05:39:00
47.34482759,0.0,0.22,,2023-01-15 05:40:00
47.37931034,0.0,0.218,,2023-01-15 05:41:00
47.4137931,0.0,0.218,,2023-01-15 05:42:00
47.44827586,1.154e-06,0.218,,2023-01-15 05:43:00
47.48275862,1.154e-06,0.296,,2023-01-15 05:44:00
47.51724138,1.154e-06,0.296,,2023-01-15 05:45:00
47.55172414,1.154e-06,0.298,,2023-01-15 05:46:00
47.5862069,2.308e-06,0.296,,2023-01-15 05:47:00
47.62068966,2.308e-06,0.296,,2023-01-15 05:48:00
47.65517241,2.308e-06,0.294,,2023-01-15 05:49:00
47.68965517,3.462e-06,0.294,,2023-01-15 05:50:00
47.72413793,4.616e-06,0.292,,2023-01-15 05:51:00
47.75862069,5.77e-06,0.292,,2023-01-15 05:52:00
47.79310345,8.078e-06,0.286,,2023-01-15 05:53:00
47.82758621,1.154e-05,0.22,,2023-01-15 05:54:00
47.86206897,1.3848e-05,0.218,,2023-01-15 05:55:00
47.89655172,1.8464e-05,0.218,,2023-01-15 05:56:00
47.93103448,2.7696e-05,0.218,,2023-01-15 05:57:00
47.96551724,4.2698e-05,0.224,,2023-01-15 05:58:00
48.0,0.003021172,0.226,,2023-01-15 05:59:00
48.0,0.005463036,0.226,,2023-01-15 06:00:00
48.0,0.007612938,0.266,,2023-01-15 06:01:00
48.0,0.00903582,0.312,,2023-01-15 06:02:00
48.0,0.01036292,0.312,,2023-01-15 06:03:00
48.0,0.01230164,0.34,,2023-01-15 06:04:00
48.0,0.0111938,0.422,,2023-01-15 06:05:00
48.0,0.01118226,0.418,,2023-01-15 06:06:00
48.0,0.01149384,0.414,,2023-01-15 06:07:00
48.0,0.01174772,0.41,,2023-01-15 06:08:00
48.0,0.01189774,0.424,,2023-01-15 06:09:00
48.0,0.01186312,0.456,,2023-01-15 06:10:00
48.0,0.0150597,0.454,,2023-01-15 06:11:00
48.0,0.01451732,0.452,,2023-01-15 06:12:00
48.0,0.0145404,0.45,,2023-01-15 06:13:00
48.0,0.01346718,0.448,,2023-01-15 06:14:00
48.0,0.01347872,0.4,,2023-01-15 06:15:00
48.0,0.01420574,0.316,,2023-01-15 06:16:00
48.0,0.01218624,0.316,,2023-01-15 06:17:00
48.0,0.01244012,0.316,,2023-01-15 06:18:00
48.0,0.01267092,0.316,,2023-01-15 06:19:00
48.0,0.01287864,0.314,,2023-01-15 06:20:00
48.0,0.01305174,0.314,,2023-01-15 06:21:00
48.0,0.02102588,0.232,,2023-01-15 06:22:00
48.0,0.03501236,0.222,,2023-01-15 06:23:00
48.0,0.03830126,0.222,,2023-01-15 06:24:00
48.0,0.03993994,0.22,,2023-01-15 06:25:00
48.0,0.04325192,0.218,,2023-01-15 06:26:00
48.0,0.0452945,0.246,,2023-01-15 06:27:00
48.0,0.04811026,0.296,,2023-01-15 06:28:00
48.0,0.05024516,0.296,,2023-01-15 06:29:00
48.0,0.0515261,0.294,,2023-01-15 06:30:00
48.17241379,0.05219542,0.294,,2023-01-15 06:31:00
48.34482759,0.05261086,0.286,,2023-01-15 06:32:00
48.51724138,0.05271472,0.284,,2023-01-15 06:33:00
48.68965517,0.0533725,0.308,,2023-01-15 06:34:00
48.86206897,0.05465344,0.31,,2023-01-15 06:35:00
49.03448276,0.05604978,0.31,,2023-01-15 06:36:00
49.20689655,0.05647676,0.36,,2023-01-15 06:37:00
49.37931034,0.05939638,0.724,,2023-01-15 06:38:00
49.55172414,0.06117354,1.464,,2023-01-15 06:39:00
49.72413793,0.06476248,4.616,,2023-01-15 06:40:00
49.89655172,0.06897458,2.73,,2023-01-15 06:41:00
50.06896552,0.07205576,0.888,,2023-01-15 06:42:00
50.24137931,0.07510232,1.628,,2023-01-15 06:43:00
50.4137931,0.07862202,1.684,,2023-01-15 06:44:00
50.5862069,0.08151856,1.584,,2023-01-15 06:45:00
50.75862069,0.08618072,2.862,,2023-01-15 06:46:00
50.93103448,0.08953886,4.116,,2023-01-15 06:47:00
51.10344828,0.0935894,2.418,,2023-01-15 06:48:00
51.27586207,0.095782,1.972,,2023-01-15 06:49:00
51.44827586,0.0990132,2.032,,2023-01-15 06:50:00
51.62068966,0.102129,2.54,,2023-01-15 06:51:00
51.79310345,0.1057064,2.508,,2023-01-15 06:52:00
51.96551724,0.1081298,2.416,,2023-01-15 06:53:00
52.13793103,0.1106686,2.296,,2023-01-15 06:54:00
52.31034483,0.1117072,2.282,,2023-01-15 06:55:00
52.48275862,0.113669,2.28,,2023-01-15 06:56:00
52.65517241,0.1155154,2.274,,2023-01-15 06:57:00
52.82758621,0.1184004,2.266,,2023-01-15 06:58:00
53.0,0.1219778,2.09,,2023-01-15 06:59:00
53.0,0.1264784,2.13,,2023-01-15 07:00:00
53.0,0.1267092,2.318,,2023-01-15 07:01:00
53.0,0.12694,2.298,,2023-01-15 07:02:00
53.0,0.1291326,2.138,,2023-01-15 07:03:00
53.0,0.1313252,2.138,,2023-01-15 07:04:00
53.0,0.1342102,2.128,,2023-01-15 07:05:00
53.0,0.1360566,2.088,,2023-01-15 07:06:00
53.0,0.1385954,2.032,,2023-01-15 07:07:00
53.0,0.1400956,2.036,,2023-01-15 07:08:00
53.0,0.1437884,2.034,,2023-01-15 07:09:00
53.0,0.1462118,2.04,,2023-01-15 07:10:00
53.0,0.1499046,2.042,,2023-01-15 07:11:00
53.0,0.1532512,2.044,,2023-01-15 07:12:00
53.0,0.1576364,2.04,,2023-01-15 07:13:00
53.0,0.1584442,2.016,,2023-01-15 07:14:00
53.0,0.1562516,1.93,,2023-01-15 07:15:00
53.0,0.1597136,1.92,,2023-01-15 07:16:00
53.0,0.162714,2.048,,2023-01-15 07:17:00
53.0,0.1660606,2.15,,2023-01-15 07:18:00
53.0,0.1691764,2.252,,2023-01-15 07:19:00
53.0,0.1727538,2.272,,2023-01-15 07:20:00
53.0,0.1758696,2.268,,2023-01-15 07:21:00
53.0,0.1786392,2.276,,2023-01-15 07:22:00
53.0,0.1855632,2.27,,2023-01-15 07:23:00
53.0,0.1894868,2.282,,2023-01-15 07:24:00
53.0,0.1946798,2.354,,2023-01-15 07:25:00
53.0,0.1992958,2.992,,2023-01-15 07:26:00
53.0,0.2043734,3.812,,2023-01-15 07:27:00
53.0,0.210605,3.826,,2023-01-15 07:28:00
53.0,0.2162596,3.824,,2023-01-15 07:29:00
53.0,0.2219142,3.484,,2023-01-15 07:30:00
52.96551724,0.2287228,2.534,,2023-01-15 07:31:00
52.93103448,0.234262,3.706,,2023-01-15 07:32:00
52.89655172,0.2391088,3.802,,2023-01-15 07:33:00
52.86206897,0.2449942,2.9,,2023-01-15 07:34:00
52.82758621,0.2505334,2.728,,2023-01-15 07:35:00
52.79310345,0.2535338,2.632,,2023-01-15 07:36:00
52.75862069,0.255611,3.65,,2023-01-15 07:37:00
52.72413793,0.2617272,3.926,,2023-01-15 07:38:00
52.68965517,0.2643814,3.32,,2023-01-15 07:39:00
52.65517241,0.2670356,3.142,,2023-01-15 07:40:00
52.62068966,0.2684204,2.046,,2023-01-15 07:41:00
52.5862069,0.2710746,2.11,,2023-01-15 07:42:00
52.55172414,0.2744212,2.364,,2023-01-15 07:43:00
52.51724138,0.278114,2.52,,2023-01-15 07:44:00
52.48275862,0.2811144,2.1,,2023-01-15 07:45:00
52.44827586,0.2836532,2.574,,2023-01-15 07:46:00
52.4137931,0.2858458,2.582,,2023-01-15 07:47:00
52.37931034,0.2882692,2.574,,2023-01-15 07:48:00
52.34482759,0.2930006,2.566,,2023-01-15 07:49:00
52.31034483,0.2979628,2.376,,2023-01-15 07:50:00
52.27586207,0.3031558,2.46,,2023-01-15 07:51:00
52.24137931,0.3090412,2.888,,2023-01-15 07:52:00
52.20689655,0.315042,2.94,,2023-01-15 07:53:00
52.17241379,0.3215044,2.174,,2023-01-15 07:54:00
52.13793103,0.3280822,1.972,,2023-01-15 07:55:00
52.10344828,0.33466,2.226,,2023-01-15 07:56:00
52.06896552,0.3401992,2.158,,2023-01-15 07:57:00
52.03448276,0.3442382,1.784,,2023-01-15 07:58:00
52.0,0.3500082,1.448,,2023-01-15 07:59:00
52.0,0.3556628,1.658,,2023-01-15 08:00:00
52.0,0.3601634,1.768,,2023-01-15 08:01:00
52.0,0.3647794,1.71,,2023-01-15 08:02:00
52.0,0.3684722,1.746,,2023-01-15 08:03:00
52.0,0.3735498,1.6,,2023-01-15 08:04:00
52.0,0.3775888,1.604,,2023-01-15 08:05:00
52.0,0.3816278,1.604,,2023-01-15 08:06:00
52.0,0.387167,1.596,,2023-01-15 08:07:00
52.0,0.390629,1.522,,2023-01-15 08:08:00
52.0,0.395822,1.314,,2023-01-15 08:09:00
52.0,0.401015,1.342,,2023-01-15 08:10:00
52.0,0.4070158,1.342,,2023-01-15 08:11:00
52.0,0.4138244,1.33,,2023-01-15 08:12:00
52.0,0.420633,1.328,,2023-01-15 08:13:00
52.0,0.4270954,1.362,,2023-01-15 08:14:00
52.0,0.433327,1.44,,2023-01-15 08:15:00
52.0,0.4387508,1.264,,2023-01-15 08:16:00
52.0,0.4424436,1.322,,2023-01-15 08:17:00
52.0,0.445444,1.37,,2023-01-15 08:18:00
52.0,0.4484444,1.362,,2023-01-15 08:19:00
52.0,0.450637,1.356,,2023-01-15 08:20:00
52.0,0.4525988,1.346,,2023-01-15 08:21:00
52.0,0.4537528,1.34,,2023-01-15 08:22:00
52.0,0.4539836,1.404,,2023-01-15 08:23:00
52.0,0.4555992,1.412,,2023-01-15 08:24:00
52.0,0.45583,1.412,,2023-01-15 08:25:00
52.0,0.4565224,1.416,,2023-01-15 08:26:00
52.0,0.4585996,1.406,,2023-01-15 08:27:00
52.0,0.4609076,1.404,,2023-01-15 08:28:00
52.0,0.4636772,1.412,,2023-01-15 08:29:00
52.0,0.4659852,1.406,,2023-01-15 08:30:00
52.0,0.470255,1.408,,2023-01-15 08:31:00
52.0,0.475448,1.408,,2023-01-15 08:32:00
52.0,0.481795,1.4,,2023-01-15 08:33:00
52.0,0.4895268,1.412,,2023-01-15 08:34:00
52.0,0.496797,1.38,,2023-01-15 08:35:00
52.0,0.502567,1.264,,2023-01-15 08:36:00
52.0,0.506029,1.302,,2023-01-15 08:37:00
52.0,0.509491,1.334,,2023-01-15 08:38:00
52.0,0.5142224,1.332,,2023-01-15 08:39:00
52.0,0.5173382,1.326,,2023-01-15 08:40:00
52.0,0.5225312,1.32,,2023-01-15 08:41:00
52.0,0.5257624,1.32,,2023-01-15 08:42:00
52.0,0.5293398,1.318,,2023-01-15 08:43:00
52.0,0.5317632,1.314,,2023-01-15 08:44:00
52.0,0.5329172,1.318,,2023-01-15 08:45:00
52.0,0.5323402,1.32,,2023-01-15 08:46:00
